2018-09-04 11:08:11,967 [Worker-24] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.apache.dubbo:dubbo-demo-provider:0.0.1-SNAPSHOT @ C:\Users\founder\Desktop\dubbo+niginx\my-dubbo\dubbo-demo\dubbo-demo-provider\pom.xml.
2018-09-04 11:08:12,171 [Worker-24] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.apache.dubbo:dubbo-demo-consumer:0.0.1-SNAPSHOT @ C:\Users\founder\Desktop\dubbo+niginx\my-dubbo\dubbo-demo\dubbo-demo-consumer\pom.xml.
2018-09-04 11:08:12,337 [Worker-24] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.apache.dubbo:dubbo-demo-api:0.0.1-SNAPSHOT @ C:\Users\founder\Desktop\dubbo+niginx\my-dubbo\dubbo-demo\dubbo-demo-api\pom.xml.
2018-09-04 11:08:12,536 [Worker-24] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /dubbo-demo-provider/src/main/java
2018-09-04 11:08:12,536 [Worker-24] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /dubbo-demo-provider/src/main/resources
2018-09-04 11:08:12,537 [Worker-24] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /dubbo-demo-provider/src/main/resources
2018-09-04 11:08:12,537 [Worker-24] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /dubbo-demo-provider/src/test/java
2018-09-04 11:08:12,646 [Worker-24] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2018-09-04 11:08:13,174 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-09-04 11:08:13,175 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\founder\Desktop\dubbo+niginx\my-dubbo\dubbo-demo\dubbo-demo-api\src\main\resources
2018-09-04 11:08:13,175 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\founder\Desktop\dubbo+niginx\my-dubbo\dubbo-demo\dubbo-demo-api\src\main\resources
2018-09-04 11:08:13,178 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-09-04 11:08:13,178 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\founder\Desktop\dubbo+niginx\my-dubbo\dubbo-demo\dubbo-demo-api\src\test\resources
2018-09-04 11:08:13,261 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-09-04 11:08:13,263 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
